SR.No.,Device No.,Date,Time,kWh,kVARH Lag,kVA,kVARH Lead,Total
579,SH000198,13.12.2019,01:00:00,348.0,9.6,696.0,0.0,1053.6
580,SH000198,13.12.2019,01:30:00,343.2,9.6,686.4,0.0,1039.2
581,SH000198,13.12.2019,02:00:00,337.6,9.6,675.2,0.0,1022.4000000000001
582,SH000198,13.12.2019,02:30:00,336.8,8.8,673.6,0.0,1019.2
583,SH000198,13.12.2019,03:00:00,334.4,8.8,670.4,0.0,1013.5999999999999
584,SH000198,13.12.2019,03:30:00,332.8,9.6,665.6,0.0,1008.0
585,SH000198,13.12.2019,04:00:00,329.6,8.0,659.2,0.0,996.8000000000001
586,SH000198,13.12.2019,04:30:00,333.6,9.6,667.2,0.0,1010.4000000000001
587,SH000198,13.12.2019,05:00:00,333.6,9.6,667.2,0.0,1010.4000000000001
588,SH000198,13.12.2019,05:30:00,333.6,8.8,667.2,0.0,1009.6000000000001
589,SH000198,13.12.2019,06:00:00,336.0,8.8,672.0,0.0,1016.8
590,SH000198,13.12.2019,06:30:00,341.6,9.6,683.2,0.0,1034.4
591,SH000198,13.12.2019,07:00:00,346.4,9.6,694.4,0.0,1050.4
592,SH000198,13.12.2019,07:30:00,349.6,9.6,699.2,0.0,1058.4
593,SH000198,13.12.2019,08:00:00,352.8,9.6,705.6,0.0,1068.0
594,SH000198,13.12.2019,08:30:00,354.4,9.6,708.8,0.0,1072.8
595,SH000198,13.12.2019,09:00:00,356.0,9.6,713.6,0.0,1079.2
596,SH000198,13.12.2019,09:30:00,359.2,11.2,721.6,0.0,1092.0
597,SH000198,13.12.2019,10:00:00,361.6,11.2,723.2,0.0,1096.0
598,SH000198,13.12.2019,10:30:00,363.2,11.2,726.4,0.0,1100.8
599,SH000198,13.12.2019,11:00:00,365.6,11.2,732.8,0.0,1109.6
600,SH000198,13.12.2019,11:30:00,367.2,11.2,736.0,0.0,1114.4
601,SH000198,13.12.2019,12:00:00,368.8,11.2,737.6,0.0,1117.6
602,SH000198,13.12.2019,12:30:00,371.2,11.2,742.4,0.0,1124.8
603,SH000198,13.12.2019,13:00:00,372.0,11.2,744.0,0.0,1127.2
604,SH000198,13.12.2019,13:30:00,372.8,11.2,745.6,0.0,1129.6
605,SH000198,13.12.2019,14:00:00,368.0,11.2,736.0,0.0,1115.2
606,SH000198,13.12.2019,14:30:00,340.8,8.8,681.6,0.0,1031.2
607,SH000198,13.12.2019,15:00:00,359.2,10.4,720.0,0.0,1089.6
608,SH000198,13.12.2019,15:30:00,346.4,9.6,692.8,0.0,1048.8
609,SH000198,13.12.2019,16:00:00,344.0,9.6,688.0,0.0,1041.6
610,SH000198,13.12.2019,16:30:00,344.0,9.6,688.0,0.0,1041.6
611,SH000198,13.12.2019,17:00:00,342.4,9.6,684.8,0.0,1036.8
612,SH000198,13.12.2019,17:30:00,348.0,9.6,696.0,0.0,1053.6
613,SH000198,13.12.2019,18:00:00,337.6,9.6,675.2,0.0,1022.4000000000001
614,SH000198,13.12.2019,18:30:00,348.0,9.6,696.0,0.0,1053.6
615,SH000198,13.12.2019,19:00:00,348.0,9.6,696.0,0.0,1053.6
616,SH000198,13.12.2019,19:30:00,348.0,10.4,696.0,0.0,1054.4
617,SH000198,13.12.2019,20:00:00,348.0,10.4,696.0,0.0,1054.4
618,SH000198,13.12.2019,20:30:00,344.0,8.8,688.0,0.0,1040.8
619,SH000198,13.12.2019,21:00:00,344.0,8.8,688.0,0.0,1040.8
620,SH000198,13.12.2019,21:30:00,348.0,9.6,696.0,0.0,1053.6
621,SH000198,13.12.2019,22:00:00,352.0,11.2,704.0,0.0,1067.2
622,SH000198,13.12.2019,22:30:00,348.8,9.6,697.6,0.0,1056.0
623,SH000198,13.12.2019,23:00:00,348.8,11.2,699.2,0.0,1059.2
624,SH000198,13.12.2019,23:30:00,335.2,9.6,672.0,0.0,1016.8
625,SH000198,14.12.2019,00:00:00,331.2,8.8,662.4,0.0,1002.4
626,SH000198,14.12.2019,00:30:00,333.6,9.6,667.2,0.0,1010.4000000000001
627,SH000198,14.12.2019,01:00:00,322.4,8.8,644.8,0.0,976.0
628,SH000198,14.12.2019,01:30:00,314.4,8.0,628.8,0.0,951.1999999999999
629,SH000198,14.12.2019,02:00:00,316.8,8.0,633.6,0.0,958.4000000000001
630,SH000198,14.12.2019,02:30:00,305.6,8.0,612.8,0.0,926.4
631,SH000198,14.12.2019,03:00:00,315.2,8.0,630.4,0.0,953.5999999999999
632,SH000198,14.12.2019,03:30:00,301.6,6.4,603.2,0.0,911.2
633,SH000198,14.12.2019,04:00:00,308.8,8.0,617.6,0.0,934.4000000000001
634,SH000198,14.12.2019,04:30:00,294.4,7.2,588.8,0.0,890.3999999999999
635,SH000198,14.12.2019,05:00:00,320.8,8.0,641.6,0.0,970.4000000000001
636,SH000198,14.12.2019,05:30:00,313.6,8.0,628.8,0.0,950.4
637,SH000198,14.12.2019,06:00:00,307.2,8.8,614.4,0.0,930.4
638,SH000198,14.12.2019,06:30:00,318.4,8.8,636.8,0.0,964.0
639,SH000198,14.12.2019,07:00:00,322.4,9.6,646.4,0.0,978.4
640,SH000198,14.12.2019,07:30:00,326.4,9.6,652.8,0.0,988.8
641,SH000198,14.12.2019,08:00:00,323.2,10.4,646.4,0.0,980.0
642,SH000198,14.12.2019,08:30:00,332.0,9.6,664.0,0.0,1005.6
643,SH000198,14.12.2019,09:00:00,337.6,9.6,675.2,0.0,1022.4000000000001
644,SH000198,14.12.2019,09:30:00,338.4,10.4,678.4,0.0,1027.1999999999998
645,SH000198,14.12.2019,10:00:00,332.0,11.2,664.0,0.0,1007.2
646,SH000198,14.12.2019,10:30:00,354.4,11.2,708.8,0.0,1074.3999999999999
647,SH000198,14.12.2019,11:00:00,352.0,10.4,705.6,0.0,1068.0
648,SH000198,14.12.2019,11:30:00,354.4,11.2,708.8,0.0,1074.3999999999999
649,SH000198,14.12.2019,12:00:00,356.8,11.2,713.6,0.0,1081.6
650,SH000198,14.12.2019,12:30:00,356.8,11.2,713.6,0.0,1081.6
651,SH000198,14.12.2019,13:00:00,358.4,11.2,716.8,0.0,1086.3999999999999
652,SH000198,14.12.2019,13:30:00,359.2,11.2,718.4,0.0,1088.8
653,SH000198,14.12.2019,14:00:00,360.0,11.2,720.0,0.0,1091.2
654,SH000198,14.12.2019,14:30:00,360.8,11.2,721.6,0.0,1093.6
655,SH000198,14.12.2019,15:00:00,242.4,8.0,486.4,0.0,736.8
656,SH000198,14.12.2019,15:30:00,357.6,10.4,715.2,0.0,1083.2
657,SH000198,14.12.2019,16:00:00,356.8,9.6,713.6,0.0,1080.0
658,SH000198,14.12.2019,16:30:00,352.8,9.6,705.6,0.0,1068.0
659,SH000198,14.12.2019,17:00:00,356.0,11.2,713.6,0.0,1080.8
660,SH000198,14.12.2019,17:30:00,353.6,9.6,707.2,0.0,1070.4
661,SH000198,14.12.2019,18:00:00,353.6,9.6,707.2,0.0,1070.4
662,SH000198,14.12.2019,18:30:00,349.6,11.2,700.8,0.0,1061.6
663,SH000198,14.12.2019,19:00:00,353.6,12.0,707.2,0.0,1072.8000000000002
664,SH000198,14.12.2019,19:30:00,360.8,11.2,721.6,0.0,1093.6
665,SH000198,14.12.2019,20:00:00,357.6,11.2,716.8,0.0,1085.6
666,SH000198,14.12.2019,20:30:00,353.6,11.2,707.2,0.0,1072.0
667,SH000198,14.12.2019,21:00:00,359.2,12.8,718.4,0.0,1090.4
668,SH000198,14.12.2019,21:30:00,352.8,11.2,707.2,0.0,1071.2
669,SH000198,14.12.2019,22:00:00,350.4,11.2,700.8,0.0,1062.3999999999999
670,SH000198,14.12.2019,22:30:00,358.4,12.0,716.8,0.0,1087.1999999999998
671,SH000198,14.12.2019,23:00:00,348.0,9.6,697.6,0.0,1055.2
672,SH000198,14.12.2019,23:30:00,338.4,10.4,676.8,0.0,1025.6
673,SH000198,15.12.2019,00:00:00,339.2,11.2,680.0,0.0,1030.4
674,SH000198,15.12.2019,00:30:00,322.4,8.8,644.8,0.0,976.0
675,SH000198,15.12.2019,01:00:00,324.0,9.6,649.6,0.0,983.2
676,SH000198,15.12.2019,01:30:00,320.0,8.0,640.0,0.0,968.0
677,SH000198,15.12.2019,02:00:00,317.6,8.8,635.2,0.0,961.6000000000001
678,SH000198,15.12.2019,02:30:00,317.6,8.0,635.2,0.0,960.8000000000001
679,SH000198,15.12.2019,03:00:00,310.4,8.0,620.8,0.0,939.1999999999999
680,SH000198,15.12.2019,03:30:00,305.6,8.8,611.2,0.0,925.6000000000001
681,SH000198,15.12.2019,04:00:00,307.2,8.0,614.4,0.0,929.5999999999999
682,SH000198,15.12.2019,04:30:00,307.2,7.2,614.4,0.0,928.8
683,SH000198,15.12.2019,05:00:00,311.2,8.0,624.0,0.0,943.2
684,SH000198,15.12.2019,05:30:00,303.2,8.0,606.4,0.0,917.5999999999999
685,SH000198,15.12.2019,06:00:00,313.6,8.0,627.2,0.0,948.8000000000001
686,SH000198,15.12.2019,06:30:00,327.2,8.8,654.4,0.0,990.4
687,SH000198,15.12.2019,07:00:00,317.6,8.0,635.2,0.0,960.8000000000001
688,SH000198,15.12.2019,07:30:00,328.0,8.0,656.0,0.0,992.0
689,SH000198,15.12.2019,08:00:00,328.8,8.0,657.6,0.0,994.4000000000001
690,SH000198,15.12.2019,08:30:00,324.8,8.0,649.6,0.0,982.4000000000001
691,SH000198,15.12.2019,09:00:00,340.0,9.6,680.0,0.0,1029.6
692,SH000198,15.12.2019,09:30:00,340.8,10.4,681.6,0.0,1032.8
693,SH000198,15.12.2019,10:00:00,340.0,11.2,680.0,0.0,1031.2
694,SH000198,15.12.2019,10:30:00,344.8,11.2,689.6,0.0,1045.6
695,SH000198,15.12.2019,11:00:00,348.8,10.4,697.6,0.0,1056.8
696,SH000198,15.12.2019,11:30:00,352.8,9.6,705.6,0.0,1068.0
697,SH000198,15.12.2019,12:00:00,349.6,9.6,699.2,0.0,1058.4
698,SH000198,15.12.2019,12:30:00,350.4,11.2,700.8,0.0,1062.3999999999999
699,SH000198,15.12.2019,13:00:00,356.8,11.2,715.2,0.0,1083.2
700,SH000198,15.12.2019,13:30:00,359.2,11.2,718.4,0.0,1088.8
701,SH000198,15.12.2019,14:00:00,360.8,12.8,723.2,0.0,1096.8000000000002
702,SH000198,15.12.2019,14:30:00,360.0,12.8,723.2,0.0,1096.0
703,SH000198,15.12.2019,15:00:00,361.6,12.0,723.2,0.0,1096.8000000000002
704,SH000198,15.12.2019,15:30:00,351.2,11.2,702.4,0.0,1064.8
705,SH000198,15.12.2019,16:00:00,359.2,11.2,720.0,0.0,1090.4
706,SH000198,15.12.2019,16:30:00,352.8,11.2,707.2,0.0,1071.2
707,SH000198,15.12.2019,17:00:00,352.0,11.2,704.0,0.0,1067.2
708,SH000198,15.12.2019,17:30:00,346.4,11.2,692.8,0.0,1050.3999999999999
709,SH000198,15.12.2019,18:00:00,353.6,9.6,707.2,0.0,1070.4
710,SH000198,15.12.2019,18:30:00,352.8,10.4,705.6,0.0,1068.8
711,SH000198,15.12.2019,19:00:00,349.6,10.4,699.2,0.0,1059.2
712,SH000198,15.12.2019,19:30:00,349.6,10.4,699.2,0.0,1059.2
713,SH000198,15.12.2019,20:00:00,351.2,10.4,702.4,0.0,1064.0
714,SH000198,15.12.2019,20:30:00,358.4,11.2,716.8,0.0,1086.3999999999999
715,SH000198,15.12.2019,21:00:00,342.4,10.4,684.8,0.0,1037.6
716,SH000198,15.12.2019,21:30:00,360.8,12.8,721.6,0.0,1095.2
717,SH000198,15.12.2019,22:00:00,355.2,12.0,710.4,0.0,1077.6
718,SH000198,15.12.2019,22:30:00,345.6,11.2,691.2,0.0,1048.0
719,SH000198,15.12.2019,23:00:00,348.0,10.4,696.0,0.0,1054.4
720,SH000198,15.12.2019,23:30:00,336.0,10.4,672.0,0.0,1018.4
721,SH000198,16.12.2019,00:00:00,332.0,9.6,664.0,0.0,1005.6
722,SH000198,16.12.2019,00:30:00,329.6,10.4,659.2,0.0,999.2
723,SH000198,16.12.2019,01:00:00,329.6,9.6,659.2,0.0,998.4000000000001
724,SH000198,16.12.2019,01:30:00,317.6,8.0,636.8,0.0,962.4
725,SH000198,16.12.2019,02:00:00,313.6,9.6,628.8,0.0,952.0
726,SH000198,16.12.2019,02:30:00,313.6,9.6,628.8,0.0,952.0
727,SH000198,16.12.2019,03:00:00,315.2,8.0,630.4,0.0,953.5999999999999
728,SH000198,16.12.2019,03:30:00,296.8,7.2,593.6,0.0,897.6
729,SH000198,16.12.2019,04:00:00,312.0,9.6,625.6,0.0,947.2
730,SH000198,16.12.2019,04:30:00,304.0,8.0,608.0,0.0,920.0
731,SH000198,16.12.2019,05:00:00,312.0,8.0,624.0,0.0,944.0
732,SH000198,16.12.2019,05:30:00,308.8,7.2,617.6,0.0,933.6
733,SH000198,16.12.2019,06:00:00,312.8,7.2,625.6,0.0,945.6
734,SH000198,16.12.2019,06:30:00,309.6,6.4,619.2,0.0,935.2
735,SH000198,16.12.2019,07:00:00,314.4,7.2,628.8,0.0,950.3999999999999
736,SH000198,16.12.2019,07:30:00,320.0,8.0,640.0,0.0,968.0
737,SH000198,16.12.2019,08:00:00,325.6,8.0,652.8,0.0,986.4
738,SH000198,16.12.2019,08:30:00,328.0,8.0,656.0,0.0,992.0
739,SH000198,16.12.2019,09:00:00,330.4,8.0,660.8,0.0,999.1999999999999
740,SH000198,16.12.2019,09:30:00,332.0,8.0,664.0,0.0,1004.0
741,SH000198,16.12.2019,10:00:00,340.0,8.8,680.0,0.0,1028.8
742,SH000198,16.12.2019,10:30:00,352.8,11.2,705.6,0.0,1069.6
743,SH000198,16.12.2019,11:00:00,355.2,11.2,710.4,0.0,1076.8
744,SH000198,16.12.2019,11:30:00,366.4,11.2,734.4,0.0,1112.0
745,SH000198,16.12.2019,12:00:00,389.6,12.8,779.2,0.0,1181.6000000000001
746,SH000198,16.12.2019,12:30:00,369.6,11.2,739.2,0.0,1120.0
747,SH000198,16.12.2019,13:00:00,356.8,11.2,713.6,0.0,1081.6
748,SH000198,16.12.2019,13:30:00,364.0,12.0,728.0,0.0,1104.0
749,SH000198,16.12.2019,14:00:00,360.8,12.0,721.6,0.0,1094.4
750,SH000198,16.12.2019,14:30:00,361.6,12.0,724.8,0.0,1098.4
751,SH000198,16.12.2019,15:00:00,360.8,11.2,723.2,0.0,1095.2
752,SH000198,16.12.2019,15:30:00,360.0,11.2,720.0,0.0,1091.2
753,SH000198,16.12.2019,16:00:00,360.0,12.0,720.0,0.0,1092.0
754,SH000198,16.12.2019,16:30:00,357.6,12.0,716.8,0.0,1086.4
755,SH000198,16.12.2019,17:00:00,356.8,12.8,713.6,0.0,1083.2
756,SH000198,16.12.2019,17:30:00,356.8,11.2,713.6,0.0,1081.6
757,SH000198,16.12.2019,18:00:00,358.4,12.0,716.8,0.0,1087.1999999999998
758,SH000198,16.12.2019,18:30:00,358.4,12.8,716.8,0.0,1088.0
759,SH000198,16.12.2019,19:00:00,360.0,12.8,720.0,0.0,1092.8
760,SH000198,16.12.2019,19:30:00,351.2,10.4,702.4,0.0,1064.0
761,SH000198,16.12.2019,20:00:00,360.8,11.2,721.6,0.0,1093.6
762,SH000198,16.12.2019,20:30:00,362.4,11.2,724.8,0.0,1098.3999999999999
763,SH000198,16.12.2019,21:00:00,362.4,11.2,726.4,0.0,1100.0
764,SH000198,16.12.2019,21:30:00,355.2,10.4,710.4,0.0,1076.0
765,SH000198,16.12.2019,22:00:00,362.4,11.2,726.4,0.0,1100.0
766,SH000198,16.12.2019,22:30:00,348.8,9.6,697.6,0.0,1056.0
767,SH000198,16.12.2019,23:00:00,358.4,10.4,718.4,0.0,1087.1999999999998
768,SH000198,16.12.2019,23:30:00,343.2,10.4,686.4,0.0,1040.0
769,SH000198,17.12.2019,00:00:00,331.2,8.0,662.4,0.0,1001.5999999999999
770,SH000198,17.12.2019,00:30:00,333.6,9.6,667.2,0.0,1010.4000000000001
771,SH000198,17.12.2019,01:00:00,330.4,9.6,662.4,0.0,1002.4
772,SH000198,17.12.2019,01:30:00,327.2,8.0,654.4,0.0,989.5999999999999
773,SH000198,17.12.2019,02:00:00,322.4,8.8,644.8,0.0,976.0
774,SH000198,17.12.2019,02:30:00,314.4,8.0,630.4,0.0,952.8
775,SH000198,17.12.2019,03:00:00,312.8,8.0,627.2,0.0,948.0
776,SH000198,17.12.2019,03:30:00,308.8,7.2,617.6,0.0,933.6
777,SH000198,17.12.2019,04:00:00,326.4,9.6,652.8,0.0,988.8
778,SH000198,17.12.2019,04:30:00,308.0,7.2,616.0,0.0,931.2
779,SH000198,17.12.2019,05:00:00,312.8,8.8,625.6,0.0,947.2
780,SH000198,17.12.2019,05:30:00,321.6,8.8,643.2,0.0,973.6000000000001
781,SH000198,17.12.2019,06:00:00,314.4,7.2,628.8,0.0,950.3999999999999
782,SH000198,17.12.2019,06:30:00,321.6,8.0,644.8,0.0,974.4
783,SH000198,17.12.2019,07:00:00,326.4,8.0,652.8,0.0,987.1999999999999
784,SH000198,17.12.2019,07:30:00,341.6,9.6,683.2,0.0,1034.4
785,SH000198,17.12.2019,08:00:00,336.8,8.8,673.6,0.0,1019.2
786,SH000198,17.12.2019,08:30:00,332.8,9.6,665.6,0.0,1008.0
787,SH000198,17.12.2019,09:00:00,346.4,9.6,694.4,0.0,1050.4
788,SH000198,17.12.2019,09:30:00,349.6,10.4,699.2,0.0,1059.2
789,SH000198,17.12.2019,10:00:00,351.2,9.6,702.4,0.0,1063.2
790,SH000198,17.12.2019,10:30:00,354.4,9.6,708.8,0.0,1072.8
791,SH000198,17.12.2019,11:00:00,356.0,9.6,712.0,0.0,1077.6
792,SH000198,17.12.2019,11:30:00,357.6,10.4,715.2,0.0,1083.2
793,SH000198,17.12.2019,12:00:00,358.4,11.2,716.8,0.0,1086.3999999999999
794,SH000198,17.12.2019,12:30:00,358.4,11.2,718.4,0.0,1088.0
795,SH000198,17.12.2019,13:00:00,361.6,11.2,723.2,0.0,1096.0
796,SH000198,17.12.2019,13:30:00,360.8,10.4,721.6,0.0,1092.8
797,SH000198,17.12.2019,14:00:00,361.6,11.2,723.2,0.0,1096.0
798,SH000198,17.12.2019,14:30:00,361.6,11.2,723.2,0.0,1096.0
799,SH000198,17.12.2019,15:00:00,362.4,11.2,724.8,0.0,1098.3999999999999
800,SH000198,17.12.2019,15:30:00,360.8,11.2,721.6,0.0,1093.6
801,SH000198,17.12.2019,16:00:00,360.8,11.2,721.6,0.0,1093.6
802,SH000198,17.12.2019,16:30:00,359.2,10.4,718.4,0.0,1088.0
803,SH000198,17.12.2019,17:00:00,356.8,9.6,713.6,0.0,1080.0
804,SH000198,17.12.2019,17:30:00,356.0,10.4,712.0,0.0,1078.4
805,SH000198,17.12.2019,18:00:00,356.0,9.6,712.0,0.0,1077.6
806,SH000198,17.12.2019,18:30:00,358.4,9.6,716.8,0.0,1084.8
807,SH000198,17.12.2019,19:00:00,358.4,10.4,716.8,0.0,1085.6
808,SH000198,17.12.2019,19:30:00,360.0,9.6,721.6,0.0,1091.2
809,SH000198,17.12.2019,20:00:00,355.2,11.2,710.4,0.0,1076.8
810,SH000198,17.12.2019,20:30:00,360.8,11.2,721.6,0.0,1093.6
811,SH000198,17.12.2019,21:00:00,359.2,11.2,718.4,0.0,1088.8
812,SH000198,17.12.2019,21:30:00,357.6,9.6,716.8,0.0,1084.0
813,SH000198,17.12.2019,22:00:00,360.0,10.4,720.0,0.0,1090.4
814,SH000198,17.12.2019,22:30:00,352.0,10.4,704.0,0.0,1066.4
815,SH000198,17.12.2019,23:00:00,354.4,10.4,708.8,0.0,1073.6
816,SH000198,17.12.2019,23:30:00,350.4,9.6,700.8,0.0,1060.8
817,SH000198,18.12.2019,00:00:00,346.4,9.6,692.8,0.0,1048.8
818,SH000198,18.12.2019,00:30:00,340.0,9.6,680.0,0.0,1029.6
819,SH000198,18.12.2019,01:00:00,323.2,8.0,646.4,0.0,977.5999999999999
820,SH000198,18.12.2019,01:30:00,320.0,8.0,640.0,0.0,968.0
821,SH000198,18.12.2019,02:00:00,319.2,10.4,638.4,0.0,968.0
822,SH000198,18.12.2019,02:30:00,311.2,8.0,622.4,0.0,941.5999999999999
823,SH000198,18.12.2019,03:00:00,306.4,8.0,612.8,0.0,927.1999999999999
824,SH000198,18.12.2019,03:30:00,321.6,8.8,644.8,0.0,975.2
825,SH000198,18.12.2019,04:00:00,308.0,8.0,616.0,0.0,932.0
826,SH000198,18.12.2019,04:30:00,303.2,8.0,608.0,0.0,919.2
827,SH000198,18.12.2019,05:00:00,304.0,8.0,608.0,0.0,920.0
828,SH000198,18.12.2019,05:30:00,305.6,7.2,611.2,0.0,924.0
829,SH000198,18.12.2019,06:00:00,308.8,8.0,617.6,0.0,934.4000000000001
830,SH000198,18.12.2019,06:30:00,310.4,8.0,620.8,0.0,939.1999999999999
831,SH000198,18.12.2019,07:00:00,316.0,8.0,632.0,0.0,956.0
832,SH000198,18.12.2019,07:30:00,319.2,8.0,638.4,0.0,965.5999999999999
833,SH000198,18.12.2019,08:00:00,324.0,8.0,648.0,0.0,980.0
834,SH000198,18.12.2019,08:30:00,327.2,8.0,654.4,0.0,989.5999999999999
835,SH000198,18.12.2019,09:00:00,328.0,8.0,656.0,0.0,992.0
836,SH000198,18.12.2019,09:30:00,330.4,9.6,660.8,0.0,1000.8
837,SH000198,18.12.2019,10:00:00,331.2,8.8,664.0,0.0,1004.0
838,SH000198,18.12.2019,10:30:00,337.6,9.6,675.2,0.0,1022.4000000000001
839,SH000198,18.12.2019,11:00:00,349.6,10.4,699.2,0.0,1059.2
840,SH000198,18.12.2019,11:30:00,347.2,9.6,694.4,0.0,1051.2
841,SH000198,18.12.2019,12:00:00,337.6,9.6,675.2,0.0,1022.4000000000001
842,SH000198,18.12.2019,12:30:00,338.4,8.8,676.8,0.0,1024.0
843,SH000198,18.12.2019,13:00:00,339.2,8.8,678.4,0.0,1026.4
844,SH000198,18.12.2019,13:30:00,340.8,9.6,681.6,0.0,1032.0
845,SH000198,18.12.2019,14:00:00,340.8,9.6,683.2,0.0,1033.6000000000001
846,SH000198,18.12.2019,14:30:00,320.0,8.8,640.0,0.0,968.8
847,SH000198,18.12.2019,15:00:00,345.6,9.6,691.2,0.0,1046.4
848,SH000198,18.12.2019,15:30:00,369.6,10.4,739.2,0.0,1119.2
849,SH000198,18.12.2019,16:00:00,358.4,11.2,716.8,0.0,1086.3999999999999
850,SH000198,18.12.2019,16:30:00,360.0,11.2,721.6,0.0,1092.8
851,SH000198,18.12.2019,17:00:00,356.0,12.0,712.0,0.0,1080.0
852,SH000198,18.12.2019,17:30:00,355.2,10.4,712.0,0.0,1077.6
853,SH000198,18.12.2019,18:00:00,353.6,11.2,707.2,0.0,1072.0
854,SH000198,18.12.2019,18:30:00,356.8,11.2,713.6,0.0,1081.6
855,SH000198,18.12.2019,19:00:00,352.8,11.2,705.6,0.0,1069.6
856,SH000198,18.12.2019,19:30:00,358.4,11.2,716.8,0.0,1086.3999999999999
857,SH000198,18.12.2019,20:00:00,359.2,11.2,718.4,0.0,1088.8
858,SH000198,18.12.2019,20:30:00,357.6,9.6,716.8,0.0,1084.0
859,SH000198,18.12.2019,21:00:00,351.2,9.6,704.0,0.0,1064.8
860,SH000198,18.12.2019,21:30:00,360.8,9.6,724.8,0.0,1095.2
861,SH000198,18.12.2019,22:00:00,361.6,10.4,723.2,0.0,1095.2
862,SH000198,18.12.2019,22:30:00,352.8,10.4,705.6,0.0,1068.8
863,SH000198,18.12.2019,23:00:00,353.6,10.4,708.8,0.0,1072.8
864,SH000198,18.12.2019,23:30:00,350.4,9.6,700.8,0.0,1060.8
