Time Snap,Actual Capacity,Entering Fluid temp,Leaving Fluid temp,EVAP PRESS COMP1,EVAP PRESS COMP2,COND REF PRESS COMP1,COND REF PRESS COMP2,OIL Pressure COMP1,OIL Pressure COMP2,DP,COND SAT TEMP COMP 1,COND SAT TEMP COMP 2,EVAP SAT TEMP COM1,EVAP SAT TEMP COM2,EXPV Position COM 1,EXPV Position COM 2,SUCTION TEMP COMP 1,SUCTION TEMP COMP 2,DISCHARGE TEMP COMP 1,DISCHARGE TEMP COMP 2,SUCTION SH    COMP 1,SUCTION SH    COMP 2,DISCH     SH    COMP 1,DISCH    SH    COMP 2
02-Jan-18 2:34:01 PM IST,35,11.3,8.4,272.8,272.8,658.7,1114.8,305.2,1023.9,0.26,29.6,46.3,7,5.6,5,53,25.6,9.3,58.8,61.5,18.6,3.7,29.2,15.2
02-Jan-18 2:34:10 PM IST,35,11.4,8.4,274.9,274.9,659.4,1060.4,308,972.9,0.26,29.6,44.7,7.2,6.8,5,49,25.6,8.6,58.8,60.9,18.4,1.8,29.2,16.2
02-Jan-18 2:34:20 PM IST,35,11.3,8.9,276.3,276.3,659.4,1030.7,308.7,960.5,0.26,29.6,44.7,7.2,6.8,5,49,25.6,8.6,58.8,60.9,18.4,1.8,29.2,16.2
02-Jan-18 2:34:32 PM IST,35,11.3,8.9,276.3,276.3,659.4,1030.7,308.7,960.5,0.27,29.6,44,7.2,7,5,49,25.6,8.1,58.8,59.7,18.4,1.1,29.2,15.7
02-Jan-18 2:34:40 PM IST,35,11.3,9.1,276.3,276.3,659.4,1019.7,308.7,952.2,0.26,29.6,43.6,7.2,6.8,5,47,25.6,8,58.8,58.1,18.4,1.2,29.2,14.5
02-Jan-18 2:34:50 PM IST,35,11.3,9.1,276.3,276.3,660.8,1025.9,308,958.4,0.26,29.6,43.9,7.2,6.5,5,45,25.6,7.9,58.8,56.5,18.4,1.4,29.2,12.6
02-Jan-18 2:35:01 PM IST,35,11.3,8.9,274.9,274.9,661.4,1028.7,308,958.4,0.25,29.6,43.9,7.2,6,5,43,25.6,7.7,58.8,55.6,18.4,1.7,29.2,11.7
02-Jan-18 2:35:10 PM IST,35,11.3,8.7,274.9,274.9,662.1,1024.5,308.7,950.8,0.26,29.7,43.8,7.2,4.9,5,42,25.6,7.4,58.8,55.1,18.4,2.5,29.1,11.3
02-Jan-18 2:35:20 PM IST,35,11.3,8.6,274.9,274.9,662.1,1024.5,308.7,950.8,0.26,29.7,43.8,7.2,4.9,5,42,25.6,7.4,58.8,55.1,18.4,2.5,29.1,11.3
02-Jan-18 2:35:31 PM IST,35,11.3,8.6,277.7,277.7,660.8,1016.3,310.7,940.5,0.26,29.6,43.4,7.4,3.7,5,43,25.6,7.4,58.8,55.1,18.2,3.7,29.2,11.7
02-Jan-18 2:35:40 PM IST,35,11.3,8.6,281.8,281.8,660.8,988.7,310.7,905.3,0.27,29.6,42.4,7.4,2.3,5,47,25.6,8.6,58.8,55.4,18.2,6.3,29.2,13
02-Jan-18 2:35:51 PM IST,35,11.3,8.9,281.8,281.8,658.7,962.5,314.2,879.9,0.26,29.6,41.7,7.7,2.7,5,48,25.6,9.6,58.8,56.1,17.9,6.9,29.2,14.4
02-Jan-18 2:36:03 PM IST,35,11.3,9.1,281.8,281.8,656.6,959.8,314.9,880.5,0.25,29.4,41.6,7.7,3.3,5,49,25.6,10.1,58.8,56.7,17.9,6.8,29.4,15.1
02-Jan-18 2:36:10 PM IST,35,11.3,9.2,281.8,281.8,654.5,959.8,314.9,880.5,0.26,29.4,41.6,7.7,3.3,5,49,25.6,10.1,58.8,56.7,17.9,6.8,29.4,15.1
02-Jan-18 2:36:20 PM IST,35,11.3,9.2,281.8,281.8,654.5,961.8,312.8,879.9,0.26,29.4,41.7,7.6,3.7,5,49,25.6,10.3,58.8,57.1,18,6.6,29.4,15.4
02-Jan-18 2:36:32 PM IST,35,11.3,9.2,281.8,281.8,654.5,963.9,312.8,884.7,0.26,29.3,41.8,7.6,4.2,5,49,25.6,10.5,58.8,57.6,18,6.3,29.5,15.8
02-Jan-18 2:36:40 PM IST,37.5,11.3,9.2,280.4,280.4,653.9,981.8,312.1,900.5,0.26,29.3,42.4,7.6,4.7,5,49,25.6,10.5,58.8,57.9,18,5.8,29.5,15.5
02-Jan-18 2:36:50 PM IST,40,11.3,9.2,279,279,653.9,1022.5,311.4,939.1,0.26,29.3,42.7,7.4,5,5,49,25.6,10.4,58.8,57.9,18.2,5.4,29.5,15.2
02-Jan-18 2:37:02 PM IST,42.5,11.3,9.1,277.7,277.7,654.5,1048.7,310,939.1,0.27,29.3,43.8,7.3,3.8,5,51,25.6,10.2,58.8,57.9,18.3,6.4,29.5,14.1
02-Jan-18 2:37:10 PM IST,42.5,11.3,9.1,277.7,277.7,654.5,1048.7,310,939.1,0.26,29.3,43.8,7.3,3.8,5,51,25.6,10.2,58.8,57.9,18.3,6.4,29.5,14.1
02-Jan-18 2:37:20 PM IST,42.5,11.3,8.7,276.3,276.3,655.2,1083.1,308.7,970.1,0.26,29.3,44.7,7.2,2.8,5,52,25.6,10.2,58.8,58.2,18.4,7.4,29.5,13.5
02-Jan-18 2:37:31 PM IST,42.5,11.3,8.4,276.3,276.3,655.2,1110,308,1002.5,0.26,29.4,46,7.2,2,5,54,25.6,10.4,58.8,58.7,18.4,8.4,29.4,12.7
02-Jan-18 2:37:40 PM IST,42.5,11.3,8.4,276.3,276.3,655.9,1123.1,308,1041.1,0.26,29.4,47.2,7.2,1.9,5,54,25.6,10.6,58.8,59.3,18.4,8.7,29.4,12.1
02-Jan-18 2:37:50 PM IST,42.5,11.3,8.3,276.3,276.3,657.3,1133.4,308,1050.7,0.26,29.5,47.4,7.2,2.3,5,56,25.6,10.7,58.8,59.9,18.4,8.4,29.3,12.5
02-Jan-18 2:38:02 PM IST,42.5,11.3,8.4,276.3,276.3,657.3,1139.6,308.7,1050.7,0.26,29.5,47.4,7.2,2.3,5,56,25.6,10.7,58.8,59.9,18.4,8.4,29.3,12.5
02-Jan-18 2:38:10 PM IST,42.5,11.3,8.4,276.3,276.3,657.3,1139.6,308.7,1056.2,0.26,29.5,47.6,7.2,2.6,5,56,25.6,10.7,58.8,60.4,18.4,8.1,29.3,12.8
02-Jan-18 2:38:20 PM IST,42.5,11.4,8.4,274.9,274.9,656.6,1146.5,308,1064.5,0.26,29.5,47.9,7.2,3,5,56,25.6,10.6,58.8,60.7,18.4,7.6,29.3,12.8
02-Jan-18 2:38:33 PM IST,42.5,11.4,8.4,274.9,274.9,657.3,1156.8,308,1076.2,0.26,29.5,48.1,7.2,3.3,5,56,25.6,10.4,58.8,60.8,18.4,7.1,29.3,12.7
02-Jan-18 2:38:40 PM IST,42.5,11.5,8.4,274.2,274.2,658.7,1166.5,306.6,1084.5,0.26,29.6,48.4,7.1,3.4,5,56,25.6,10.2,58.8,60.9,18.5,6.8,29.2,12.5
02-Jan-18 2:38:50 PM IST,45,11.4,8.4,273.5,273.5,658.7,1165.1,305.9,1083.1,0.26,29.6,48.3,7,3.3,5,56,25.6,9.8,58.8,61.2,18.6,6.5,29.2,12.9
02-Jan-18 2:39:00 PM IST,45,11.5,8.4,273.5,273.5,658.7,1165.1,305.9,1083.1,0.26,29.6,48.3,7,3.3,5,56,25.6,9.8,58.8,61.2,18.6,6.5,29.2,12.9
02-Jan-18 2:39:10 PM IST,45,11.5,8.4,273.5,273.5,657.3,1157.5,305.9,1074.8,0.26,29.5,48.1,7,3.2,5,57,25.6,9.6,58.8,61.3,18.6,6.4,29.3,13.2
02-Jan-18 2:39:20 PM IST,45,11.5,8.4,273.5,273.5,655.9,1156.8,305.2,1074.2,0.26,29.4,48.1,7,3.2,5,57,25.6,9.6,58.8,61.4,18.6,6.4,29.4,13.3
02-Jan-18 2:39:31 PM IST,45,11.5,8.4,273.5,273.5,655.2,1141.7,305.9,1061.7,0.26,29.4,47.7,7,3.2,5,58,25.6,9.7,58.8,61.5,18.6,6.5,29.4,13.8
02-Jan-18 2:39:40 PM IST,45,11.6,8.4,273.5,273.5,654.5,1149.9,305.9,1070,0.26,29.4,47.9,7,3.5,5,58,25.6,9.7,58.8,61.4,18.6,6.2,29.4,13.5
02-Jan-18 2:39:50 PM IST,45,11.6,8.4,273.5,273.5,654.5,1152,305.9,1074.2,0.26,29.4,47.9,7,3.5,5,58,25.6,9.7,58.8,61.4,18.6,6.2,29.4,13.5
02-Jan-18 2:40:00 PM IST,45,11.6,8.4,273.5,273.5,654.5,1152,305.9,1074.2,0.26,29.4,48,7,3.7,5,57,25.6,9.6,58.8,61.3,18.6,5.9,29.4,13.3
02-Jan-18 2:40:11 PM IST,45,11.7,8.4,273.5,273.5,653.9,1158.2,305.9,1076.2,0.26,29.4,48,7,3.7,5,56,25.6,9.1,58.8,61.1,18.6,5.4,29.4,13.1
02-Jan-18 2:40:20 PM IST,45,11.7,8.4,273.5,273.5,653.9,1158.2,305.9,1078.3,0.27,29.4,48.2,7,3.4,5,56,25.6,9.1,58.8,61.1,18.6,5.7,29.4,12.9
02-Jan-18 2:40:30 PM IST,45,11.7,8.4,273.5,273.5,654.5,1152,305.9,1072.8,0.25,29.4,48.1,7,3.3,5,57,25.6,9.2,58.9,61.2,18.6,5.9,29.5,13.1
02-Jan-18 2:40:40 PM IST,45,11.7,8.4,274.2,274.2,655.9,1162.3,306.6,1081.7,0.26,29.4,48.3,7.1,3.3,5,57,25.6,9.4,58.9,61.3,18.5,6.1,29.5,13
02-Jan-18 2:40:51 PM IST,45,11.6,8.4,274.2,274.2,655.2,1161,306.6,1079,0.27,29.4,48.2,7.1,3.3,5,57,25.6,9.4,58.9,61.3,18.5,6.1,29.5,13.1
02-Jan-18 2:41:01 PM IST,45,11.6,8.4,274.2,274.2,655.2,1161,306.6,1079,0.26,29.4,48.2,7.1,3.5,5,57,25.6,9.7,58.9,61.3,18.5,6.2,29.5,13.1
02-Jan-18 2:41:10 PM IST,45,11.6,8.4,274.2,274.2,656.6,1148.6,306.6,1070,0.26,29.4,47.9,7.1,3.5,5,57,25.6,9.4,58.9,61.3,18.5,5.9,29.5,13.4
02-Jan-18 2:41:20 PM IST,45,11.6,8.4,273.5,273.5,655.9,1158.2,305.9,1081,0.26,29.4,48.2,7,3.5,5,57,25.6,9.4,58.9,61.3,18.6,5.9,29.5,13.1
02-Jan-18 2:41:30 PM IST,45,11.5,8.4,273.5,273.5,655.9,1153.4,305.9,1072.8,0.27,29.4,47.9,7,3.5,5,57,25.6,9.2,58.9,61.3,18.6,5.7,29.5,13.4
02-Jan-18 2:41:40 PM IST,45,11.5,8.4,273.5,273.5,655.9,1138.2,305.2,1057.6,0.26,29.4,47.5,7,3.2,5,57,25.6,9.2,58.9,61.3,18.6,6,29.5,13.8
02-Jan-18 2:41:50 PM IST,45,11.5,8.4,273.5,273.5,655.9,1138.2,305.2,1057.6,0.26,29.4,47.5,7,3.2,5,57,25.6,9.1,58.9,61.3,18.6,5.9,29.5,13.8
02-Jan-18 2:42:00 PM IST,42.5,11.5,8.4,272.8,272.8,655.2,1144.4,305.2,1064.5,0.26,29.4,47.8,6.9,3.2,5,58,25.6,9.3,58.9,61.3,18.7,6.1,29.5,13.5
02-Jan-18 2:42:10 PM IST,42.5,11.5,8.4,272.8,272.8,655.9,1149.9,305.2,1067.9,0.26,29.4,47.9,6.9,3.4,5,58,25.6,9.6,58.9,61.3,18.7,6.2,29.5,13.4
02-Jan-18 2:42:20 PM IST,40,11.4,8.4,273.5,273.5,658.7,1150.6,305.2,1074.2,0.26,29.6,47.9,6.9,3.6,5,57,25.6,9.4,58.9,61.2,18.7,5.8,29.3,13.3
02-Jan-18 2:42:30 PM IST,40,11.5,8.4,272.2,272.2,660.8,1156.8,305.2,1077.6,0.26,29.6,48.2,6.9,3.5,5,56,25.6,9,58.9,61.1,18.7,5.5,29.3,12.9
02-Jan-18 2:42:40 PM IST,40,11.4,8.3,272.2,272.2,660.8,1156.8,305.2,1077.6,0.26,29.6,48.2,6.9,3.5,5,56,25.6,9,58.9,61.1,18.7,5.5,29.3,12.9
02-Jan-18 2:42:50 PM IST,40,11.4,8.3,272.2,272.2,660.8,1157.5,303.8,1076.2,0.26,29.6,48.2,6.9,3.3,5,56,25.6,8.8,58.9,61,18.7,5.5,29.3,12.8
02-Jan-18 2:43:00 PM IST,37.5,11.4,8.2,272.2,272.2,659.4,1166.5,303.8,1087.2,0.26,29.6,48.6,6.9,3.2,5,57,25.6,8.9,58.9,61.1,18.7,5.7,29.3,12.5
02-Jan-18 2:43:10 PM IST,35,11.4,8.2,272.2,272.2,658.7,1177.5,304.5,1094.8,0.27,29.6,48.7,6.9,3.2,5,56,25.6,9.2,58.9,61.2,18.7,6,29.3,12.5
02-Jan-18 2:43:20 PM IST,35,11.3,8.4,275.6,275.6,658.7,1136.2,304.5,1043.1,0.26,29.6,46.9,6.9,5.3,5,52,25.6,9.3,58.9,61.3,18.7,4,29.3,14.4
02-Jan-18 2:43:30 PM IST,35,11.3,8.4,275.6,275.6,657.3,1050.7,308.7,966.7,0.26,29.4,44.5,7.2,6.8,5,52,25.6,8.8,58.9,60.9,18.4,2,29.5,16.4
02-Jan-18 2:43:40 PM IST,32.5,11.3,8.4,275.6,275.6,657.3,1050.7,308.7,966.7,0.26,29.4,44.5,7.2,6.8,5,50,25.6,8.8,58.9,60.9,18.4,2,29.5,16.4
02-Jan-18 2:43:50 PM IST,32.5,11.3,8.8,276.3,276.3,654.5,1025.9,308.7,955,0.26,29.4,43.8,7.3,6.9,5,49,25.6,8.2,58.9,59.6,18.3,1.3,29.5,15.8
02-Jan-18 2:44:00 PM IST,32.5,11.3,9.1,276.3,276.3,653.9,1001.8,308,932.9,0.26,29.3,42.9,7.2,6.6,5,47,25.6,8,58.9,57.8,18.4,1.4,29.6,14.9
02-Jan-18 2:44:10 PM IST,32.5,11.3,9.1,274.9,274.9,653.2,990.1,308,921.9,0.26,29.3,42.6,7.2,6.2,5,45,25.6,7.8,58.9,56.5,18.4,1.6,29.6,13.9
02-Jan-18 2:44:20 PM IST,32.5,11.3,9.1,274.9,274.9,653.2,997,308,924.6,0.26,29.3,42.8,7.1,5.6,5,43,25.6,7.6,58.9,55.7,18.5,2,29.6,12.9
01-Jan-18 3:49:51 PM IST,42.5,11.3,8.9,274.9,274.9,653.9,990.1,308,913.6,0.26,29.3,42.6,7.1,4.6,5,43,25.6,7.3,58.9,55.3,18.5,2.7,29.6,12.7
,,11.3,8.6,276.3,276.3,655.2,986.6,308.7,904.7,0.26,29.4,42.4,7.3,3.5,5,46,25.6,8.2,58.9,55.4,18.3,4.7,29.5,13
,,11.3,8.6,279,279,655.9,986.6,311.4,905.3,0.26,29.4,42.4,7.5,3.2,5,46,25.6,9.2,58.9,55.8,18.1,6,29.5,13.4
,,,8.7,281.1,281.1,655.9,981.1,312.8,905.3,0.26,29.4,42.4,7.6,3.2,5,47,25.6,9.9,58.9,56.4,,,,
,,,9.1,281.1,281.1,655.9,981.1,312.8,905.3,0.26,29.4,42.4,7.6,3.2,5,47,25.6,9.9,58.9,56.4,,,,
,,,9.1,281.1,281.1,658.7,981.1,314.2,897.8,0.25,29.4,42.2,7.6,3.4,5,48,25.6,9.9,58.9,56.4,,,,
,,,,281.1,281.1,659.4,972.9,314.2,893.6,0.26,29.6,42.1,7.6,3.7,5,48,25.6,10.2,58.9,57,,,,
,,,,281.1,281.1,660.8,988,314.2,901.9,0.26,29.6,42.4,7.6,4,5,48,25.6,10.6,58.9,57.8,,,,
,,,,279.7,279.7,662.8,988,314.2,906,0.26,29.6,42.6,7.6,4.4,5,48,25.6,10.6,58.9,57.8,,,,
,,,,279.7,279.7,662.8,995.6,312.1,910.2,0.26,29.8,42.8,7.5,4.6,5,49,25.6,10.6,58.9,58.1,,,,
,,,,,,662.8,986.6,311.4,906,0.25,29.8,42.5,7.5,4.8,5,49,25.6,10.6,58.9,58.1,,,,
,,,,,,662.1,1014.9,311.4,935.7,0.26,29.7,43.7,7.4,3.6,5,51,25.6,10.4,58.9,58.1,,,,
,,,,,,660.8,1057.6,309.4,979.1,0.26,29.6,45.1,7.3,2.6,5,53,25.6,10.2,58.9,58.1,,,,
,,,,,,660.1,1057.6,308,979.1,0.26,29.6,45.1,7.2,2.6,5,53,25.7,10.2,58.9,58.1,,,,
,,,,,,659.4,1101,308,1025.9,0.26,29.6,46.6,7.2,1.8,5,54,25.7,10.3,58.9,58.6,,,,
,,,,,,659.4,1131.3,306.6,1050,0.26,29.6,47.5,7.1,2,5,54,25.7,10.4,58.9,59.2,,,,
,,,,,,,1149.3,308,1063.8,0.26,29.6,47.9,7.1,2.3,5,55,25.7,10.6,58.9,59.9,,,,
,,,,,,,1149.3,308,1063.8,0.26,29.6,47.9,7.1,2.3,5,55,25.7,10.6,58.9,59.9,,,,
,,,,,,,1151.3,306.6,1065.9,0.26,29.6,47.9,7.1,2.3,5,55,25.7,10.6,58.9,60.3,,,,
,,,,,,,1147.9,306.6,1067.3,0.26,29.6,47.8,7.1,2.6,5,56,25.7,10.6,58.9,60.9,,,,
,,,,,,,,306.6,1068.6,0.26,29.6,47.9,7.1,3.1,5,56,25.7,10.4,58.9,61.1,,,,
,,,,,,,,305.9,1077.6,0.26,29.6,47.9,7,3.1,5,57,25.7,10.2,58.9,61.2,,,,
,,,,,,,,,1074.8,0.27,29.6,48,7,3.3,5,57,25.7,9.9,58.9,61.3,,,,
,,,,,,,,,1065.2,0.26,29.6,47.8,6.9,3.2,5,57,25.7,9.7,58.9,61.3,,,,
,,,,,,,,,1060.4,0.26,29.6,47.6,6.9,3.2,5,57,25.7,9.6,58.9,61.3,,,,
,,,,,,,,,,0.27,29.6,47.5,6.9,3.2,5,58,25.7,9.6,58.9,61.4,,,,
,,,,,,,,,,0.26,29.6,47.5,6.9,3.2,5,58,25.7,9.6,58.9,61.4,,,,
,,,,,,,,,,0.26,29.6,47.6,6.9,3.3,5,58,25.7,9.6,58.9,61.4,,,,
,,,,,,,,,,,29.6,47.9,6.9,3.5,5,57,25.7,9,58.9,61.1,,,,
,,,,,,,,,,,29.6,48.4,6.9,3.6,5,56,25.7,8.7,58.9,61.1,,,,
,,,,,,,,,,,,48.4,6.9,3.6,5,56,25.7,8.7,58.9,61.1,,,,
,,,,,,,,,,,,48.1,6.9,3.3,5,56,25.7,8.7,58.9,61.1,,,,
,,,,,,,,,,,,47.9,6.9,3,5,57,25.7,8.9,58.9,61.1,,,,
,,,,,,,,,,,,,6.9,3.2,5,58,25.7,9.4,58.9,61.3,,,,
,,,,,,,,,,,,,7.1,3.5,5,57,25.7,9.7,58.9,61.4,,,,
,,,,,,,,,,,,,7.1,3.6,5,57,25.7,9.4,58.9,61.3,,,,
,,,,,,,,,,,,,,3.5,5,56,25.7,9.1,58.9,61.2,,,,
,,,,,,,,,,,,,,3.3,5,56,25.7,8.9,58.9,61.2,,,,
,,,,,,,,,,,,,,3.1,5,57,25.7,9.1,58.9,61.3,,,,
,,,,,,,,,,,,,,,5,58,25.7,9.3,58.9,61.4,,,,
,,,,,,,,,,,,,,,5,58,25.7,9.5,58.9,61.4,,,,
,,,,,,,,,,,,,,,5,58,25.7,9.5,58.9,61.4,,,,
,,,8.9,277.7,242.5,594.6,884,309.4,837.1,0.27,26.5,38.8,7.3,4.4,5,57,25.7,9.4,58.9,61.4,,,,
,,,8.9,277.7,239.1,595.3,887.4,310,839.9,0.27,26.6,38.9,7.3,4.1,5,55,25.7,9,58.9,61.3,,,,
,,,,277.7,236.3,595.3,886.7,310,839.2,0.26,26.6,38.9,7.3,3.8,5,51,25.7,8.6,58.9,61.2,,,,
,,,,277.7,232.2,595.3,884.7,310,837.1,0.26,26.6,38.8,7.3,3.6,5,51,25.7,8.2,58.9,60.9,,,,
,,,,,229.4,596,881.2,310.7,832.3,0.26,26.6,38.7,7.3,3.3,5,43,25.7,8.2,58.9,60.9,,,,
,,,,,229.4,595.3,879.9,310.7,831.6,0.26,26.6,38.7,7.3,3.4,5,43,25.7,7.9,58.9,60.1,,,,
,,,,,,595.3,879.9,310.7,831.6,0.26,26.6,38.7,7.3,3.4,5,43,25.7,7.8,58.9,58.8,,,,
,,,,,,595.3,878.5,310.7,831.6,0.25,26.6,38.7,7.3,3.7,5,44,25.6,7.7,58.9,57.7,,,,
,,,,,,,879.9,310.7,831.6,0.26,26.6,38.7,7.3,3.9,5,44,25.6,7.6,58.9,56.6,,,,
,,,,,,,880.5,310,833.7,0.26,26.6,38.7,7.3,4.3,5,44,25.6,7.3,58.9,56.1,,,,
,,,,,,,,310,834.4,0.26,26.6,38.8,7.3,4.6,5,44,25.6,10.1,58.9,56.1,,,,
,,,,,,,,309.4,838.5,0.26,26.6,38.8,7.3,4.8,5,44,25.6,10.1,58.9,56.3,,,,
,,,,,,,,,838.5,0.26,26.5,38.8,7.4,4.8,5,44,25.6,10.3,58.9,56.9,,,,
,,,,,,,,,807.5,0.26,26.5,37.9,7.4,5.2,5,45,25.6,10.3,61.5,56.9,,,,
,,,,,,,,,,0.26,26.5,40.7,7.2,4.2,5,43,25.6,9.1,61.5,56.9,,,,
,,,,,,,,,,0.26,26.5,41.4,7,3.2,5,43,25.6,8.8,61.5,57.4,,,,
,,,,,,,,,,,26.4,41.6,7,2.7,5,43,25.6,9.3,61.5,54.5,,,,
,,,,,,,,,,,26.4,41.6,7.2,2.7,5,45,25.6,9.8,61.5,55.2,,,,
,,,,,,,,,,,,41.6,7.3,2.7,5,46,25.6,10,61.5,55.2,,,,
,,,,,,,,,,,,41.6,7.3,2.9,5,46,25.6,10,61.5,55.2,,,,
,,,,,,,,,,,,41.6,7.3,2.9,5,47,25.6,10,61.5,55.8,,,,
,,,,,,,,,,,,,7.3,3.4,5,47,25.6,10.2,61.5,56.4,,,,
,,,,,,,,,,,,,7.3,3.7,5,48,25.6,10.3,61.5,57,,,,
,,,,,,,,,,,,,,3.9,5,48,25.6,10.3,61.5,57.4,,,,
,,,,,,,,,,,,,,4.2,5,48,25.6,10.1,61.5,57.8,,,,
,,,,,,,,,,,,,,4.4,5,48,25.6,10.1,61.5,58,,,,
,,,,,,,,,,,,,,,5,50,25.6,9.9,61.5,58.1,,,,
,,,,,,,,,,,,,,,5,51,25.6,9.9,61.5,58.1,,,,
,,,,,,,,,,,,,,,,51,25.6,9.9,61.5,58.3,,,,
,,,,,,,,,,,,,,,,53,25.6,9.9,61.5,58.3,,,,
,,,,,,,,,,,,,,,,,25.6,10.1,61.5,58.9,,,,
,,,,,,,,,,,,,,,,,25.6,10.2,61.5,59.4,,,,
,,,,,,,,,,,,,,,,,25.6,10.2,61.5,59.6,,,,
,,,,,,,,,,,,,,,,,,10.2,61.5,59.6,,,,
,,,,,,,,,,,,,,,,,,10.2,61.5,59.7,,,,
,,,,,,,,,,,,,,,,,,,61.5,59.7,,,,
,,,,,,,,,,,,,,,,,,,,59.5,,,,
,,,,,,,,,,,,,,,,,,,,59.2,,,,
